[2023/12/23 9:30:51 070]  [正在初始地图文件 0 (2/945)]
[2023/12/23 19:35:55 615] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:37:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 19:37:53 285] {保存} 保存变量
[2023/12/23 19:37:53 305] {保存} 系统数据, 类型: 1
[2023/12/23 19:40:54 565] 在线数: 1 (1/0)
[2023/12/23 19:40:55 646] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:41:19 745] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/23 19:45:54 606] 在线数: 1 (1/0)
[2023/12/23 19:45:55 685] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:46:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 19:46:23 715] {保存} 保存变量
[2023/12/23 19:46:23 725] {保存} 系统数据, 类型: 1
[2023/12/23 19:50:54 615] 在线数: 1 (1/0)
[2023/12/23 19:50:55 705] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 19:51:19 755] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 19:54:53 295] {保存} 保存无限仓库和租赁商店
[2023/12/23 19:54:53 295] {保存} 保存变量
[2023/12/23 19:54:53 315] {保存} 系统数据, 类型: 1
[2023/12/23 19:55:54 645] 在线数: 1 (1/0)
[2023/12/23 19:55:55 725] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:00:54 675] 在线数: 1 (1/0)
[2023/12/23 20:00:55 756] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:01:19 785] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 20:03:23 295] {保存} 保存无限仓库和租赁商店
[2023/12/23 20:03:23 745] {保存} 保存变量
[2023/12/23 20:03:23 755] {保存} 系统数据, 类型: 1
[2023/12/23 20:05:54 715] 在线数: 1 (1/0)
[2023/12/23 20:05:55 785] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:10:54 726] 在线数: 1 (1/0)
[2023/12/23 20:10:55 815] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:11:19 805] {保存} 保存角色完成: ddmir4, TICK: 79
[2023/12/23 20:11:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 20:11:53 285] {保存} 保存变量
[2023/12/23 20:11:53 305] {保存} 系统数据, 类型: 1
[2023/12/23 20:15:54 745] 在线数: 1 (1/0)
[2023/12/23 20:15:55 845] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:20:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 20:20:23 745] {保存} 保存变量
[2023/12/23 20:20:23 755] {保存} 系统数据, 类型: 1
[2023/12/23 20:20:54 755] 在线数: 1 (1/0)
[2023/12/23 20:20:55 865] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:21:19 816] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/23 20:25:54 785] 在线数: 1 (1/0)
[2023/12/23 20:25:55 895] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:28:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 20:28:53 285] {保存} 保存变量
[2023/12/23 20:28:53 305] {保存} 系统数据, 类型: 1
[2023/12/23 20:30:54 815] 在线数: 1 (1/0)
[2023/12/23 20:30:55 925] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:31:19 855] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/23 20:35:54 845] 在线数: 1 (1/0)
[2023/12/23 20:35:55 955] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:37:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 20:37:23 755] {保存} 保存变量
[2023/12/23 20:37:23 765] {保存} 系统数据, 类型: 1
[2023/12/23 20:40:54 865] 在线数: 1 (1/0)
[2023/12/23 20:40:55 975] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:41:19 875] {保存} 保存角色完成: ddmir4, TICK: 62
[2023/12/23 20:45:53 295] {保存} 保存无限仓库和租赁商店
[2023/12/23 20:45:53 295] {保存} 保存变量
[2023/12/23 20:45:53 315] {保存} 系统数据, 类型: 1
[2023/12/23 20:45:54 905] 在线数: 1 (1/0)
[2023/12/23 20:45:56 015] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:50:54 925] 在线数: 1 (1/0)
[2023/12/23 20:50:56 045] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 20:51:19 905] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 20:54:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 20:54:23 725] {保存} 保存变量
[2023/12/23 20:54:23 735] {保存} 系统数据, 类型: 1
[2023/12/23 20:55:54 955] 在线数: 1 (1/0)
[2023/12/23 20:55:56 075] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 21:00:54 975] 在线数: 1 (1/0)
[2023/12/23 21:00:56 095] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 21:01:19 925] {保存} 保存角色完成: ddmir4, TICK: 79
[2023/12/23 21:02:53 295] {保存} 保存无限仓库和租赁商店
[2023/12/23 21:02:53 295] {保存} 保存变量
[2023/12/23 21:02:53 315] {保存} 系统数据, 类型: 1
[2023/12/23 21:05:55 005] 在线数: 1 (1/0)
[2023/12/23 21:05:56 105] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 21:10:55 035] 在线数: 1 (1/0)
[2023/12/23 21:10:56 115] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 21:11:19 965] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/23 21:11:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 21:11:23 735] {保存} 保存变量
[2023/12/23 21:11:23 745] {保存} 系统数据, 类型: 1
[2023/12/23 21:15:55 065] 在线数: 1 (1/0)
[2023/12/23 21:15:56 145] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 21:19:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 21:19:53 285] {保存} 保存变量
[2023/12/23 21:19:53 305] {保存} 系统数据, 类型: 1
[2023/12/23 21:20:55 095] 在线数: 1 (1/0)
[2023/12/23 21:20:56 175] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/23 21:21:19 975] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 21:25:55 115] 在线数: 1 (1/0)
[2023/12/23 21:25:56 205] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 21:28:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 21:28:23 725] {保存} 保存变量
[2023/12/23 21:28:23 735] {保存} 系统数据, 类型: 1
[2023/12/23 21:30:55 145] 在线数: 1 (1/0)
[2023/12/23 21:30:56 225] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 21:31:20 025] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/23 21:35:55 175] 在线数: 1 (1/0)
[2023/12/23 21:35:56 255] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 21:36:53 295] {保存} 保存无限仓库和租赁商店
[2023/12/23 21:36:53 295] {保存} 保存变量
[2023/12/23 21:36:53 315] {保存} 系统数据, 类型: 1
[2023/12/23 21:40:55 215] 在线数: 1 (1/0)
[2023/12/23 21:40:56 295] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 21:41:20 035] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 21:45:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 21:45:23 735] {保存} 保存变量
[2023/12/23 21:45:23 745] {保存} 系统数据, 类型: 1
[2023/12/23 21:45:55 225] 在线数: 1 (1/0)
[2023/12/23 21:45:56 315] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 21:50:55 255] 在线数: 1 (1/0)
[2023/12/23 21:50:56 345] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 21:51:20 065] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/23 21:53:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 21:53:53 285] {保存} 保存变量
[2023/12/23 21:53:53 305] {保存} 系统数据, 类型: 1
[2023/12/23 21:55:55 285] 在线数: 1 (1/0)
[2023/12/23 21:55:56 365] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:00:55 325] 在线数: 1 (1/0)
[2023/12/23 22:00:56 395] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:01:20 085] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 22:02:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 22:02:23 715] {保存} 保存变量
[2023/12/23 22:02:23 725] {保存} 系统数据, 类型: 1
[2023/12/23 22:05:55 345] 在线数: 1 (1/0)
[2023/12/23 22:05:56 425] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:10:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 22:10:53 285] {保存} 保存变量
[2023/12/23 22:10:53 305] {保存} 系统数据, 类型: 1
[2023/12/23 22:10:55 365] 在线数: 1 (1/0)
[2023/12/23 22:10:56 455] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:11:20 115] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 22:15:55 395] 在线数: 1 (1/0)
[2023/12/23 22:15:56 475] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:19:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 22:19:23 725] {保存} 保存变量
[2023/12/23 22:19:23 735] {保存} 系统数据, 类型: 1
[2023/12/23 22:20:55 425] 在线数: 1 (1/0)
[2023/12/23 22:20:56 505] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:21:20 155] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 22:25:55 455] 在线数: 1 (1/0)
[2023/12/23 22:25:56 535] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:27:53 295] {保存} 保存无限仓库和租赁商店
[2023/12/23 22:27:53 295] {保存} 保存变量
[2023/12/23 22:27:53 315] {保存} 系统数据, 类型: 1
[2023/12/23 22:30:55 475] 在线数: 1 (1/0)
[2023/12/23 22:30:56 565] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:31:20 185] {保存} 保存角色完成: ddmir4, TICK: 79
[2023/12/23 22:35:55 515] 在线数: 1 (1/0)
[2023/12/23 22:35:56 595] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:36:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 22:36:23 755] {保存} 保存变量
[2023/12/23 22:36:23 775] {保存} 系统数据, 类型: 1
[2023/12/23 22:40:55 535] 在线数: 1 (1/0)
[2023/12/23 22:40:56 615] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:41:20 195] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 22:44:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 22:44:53 285] {保存} 保存变量
[2023/12/23 22:44:53 305] {保存} 系统数据, 类型: 1
[2023/12/23 22:45:55 565] 在线数: 1 (1/0)
[2023/12/23 22:45:56 645] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:50:55 605] 在线数: 1 (1/0)
[2023/12/23 22:50:56 675] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 22:51:20 195] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 22:53:23 295] {保存} 保存无限仓库和租赁商店
[2023/12/23 22:53:23 755] {保存} 保存变量
[2023/12/23 22:53:23 765] {保存} 系统数据, 类型: 1
[2023/12/23 22:55:55 615] 在线数: 1 (1/0)
[2023/12/23 22:55:56 715] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:00:55 645] 在线数: 1 (1/0)
[2023/12/23 23:00:56 725] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:01:20 225] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 23:01:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 23:01:53 285] {保存} 保存变量
[2023/12/23 23:01:53 305] {保存} 系统数据, 类型: 1
[2023/12/23 23:05:55 675] 在线数: 1 (1/0)
[2023/12/23 23:05:56 755] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:10:23 286] {保存} 保存无限仓库和租赁商店
[2023/12/23 23:10:23 725] {保存} 保存变量
[2023/12/23 23:10:23 735] {保存} 系统数据, 类型: 1
[2023/12/23 23:10:55 705] 在线数: 1 (1/0)
[2023/12/23 23:10:56 785] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:11:20 295] {保存} 保存角色完成: ddmir4, TICK: 109
[2023/12/23 23:15:55 725] 在线数: 1 (1/0)
[2023/12/23 23:15:56 815] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:18:53 295] {保存} 保存无限仓库和租赁商店
[2023/12/23 23:18:53 295] {保存} 保存变量
[2023/12/23 23:18:53 315] {保存} 系统数据, 类型: 1
[2023/12/23 23:20:55 765] 在线数: 1 (1/0)
[2023/12/23 23:20:56 845] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:21:20 295] {保存} 保存角色完成: ddmir4, TICK: 63
[2023/12/23 23:25:55 785] 在线数: 1 (1/0)
[2023/12/23 23:25:56 865] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:27:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 23:27:23 735] {保存} 保存变量
[2023/12/23 23:27:23 745] {保存} 系统数据, 类型: 1
[2023/12/23 23:30:55 816] 在线数: 1 (1/0)
[2023/12/23 23:30:56 905] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:31:20 305] {保存} 保存角色完成: ddmir4, TICK: 79
[2023/12/23 23:35:53 295] {保存} 保存无限仓库和租赁商店
[2023/12/23 23:35:53 295] {保存} 保存变量
[2023/12/23 23:35:53 315] {保存} 系统数据, 类型: 1
[2023/12/23 23:35:55 845] 在线数: 1 (1/0)
[2023/12/23 23:35:56 925] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:40:55 865] 在线数: 1 (1/0)
[2023/12/23 23:40:56 955] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:41:20 335] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 23:44:23 295] {保存} 保存无限仓库和租赁商店
[2023/12/23 23:44:23 785] {保存} 保存变量
[2023/12/23 23:44:23 795] {保存} 系统数据, 类型: 1
[2023/12/23 23:45:55 905] 在线数: 1 (1/0)
[2023/12/23 23:45:56 986] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:50:55 925] 在线数: 1 (1/0)
[2023/12/23 23:50:57 005] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/23 23:51:20 375] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/23 23:52:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/23 23:52:53 285] {保存} 保存变量
[2023/12/23 23:52:53 305] {保存} 系统数据, 类型: 1
[2023/12/23 23:55:55 955] 在线数: 1 (1/0)
[2023/12/23 23:55:57 045] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 0:00:55 975] 在线数: 1 (1/0)
[2023/12/24 0:00:57 065] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 0:01:20 405] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 0:01:23 285] {保存} 保存无限仓库和租赁商店
[2023/12/24 0:01:23 755] {保存} 保存变量
[2023/12/24 0:01:23 765] {保存} 系统数据, 类型: 1
[2023/12/24 0:05:56 005] 在线数: 1 (1/0)
[2023/12/24 0:05:57 105] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 0:09:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/24 0:09:53 285] {保存} 保存变量
[2023/12/24 0:09:53 305] {保存} 系统数据, 类型: 1
[2023/12/24 0:10:56 035] 在线数: 1 (1/0)
[2023/12/24 0:10:57 125] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 0:11:20 425] {保存} 保存角色完成: ddmir4, TICK: 79
[2023/12/24 0:15:56 065] 在线数: 1 (1/0)
[2023/12/24 0:15:57 145] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 0:18:23 286] {保存} 保存无限仓库和租赁商店
[2023/12/24 0:18:23 745] {保存} 保存变量
[2023/12/24 0:18:23 755] {保存} 系统数据, 类型: 1
[2023/12/24 0:20:56 095] 在线数: 1 (1/0)
[2023/12/24 0:20:57 175] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 0:21:20 445] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 0:25:56 115] 在线数: 1 (1/0)
[2023/12/24 0:25:57 215] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 0:26:53 285] {保存} 保存无限仓库和租赁商店
[2023/12/24 0:26:53 285] {保存} 保存变量
[2023/12/24 0:26:53 305] {保存} 系统数据, 类型: 1
[2023/12/24 0:30:56 131] 在线数: 1 (1/0)
[2023/12/24 0:30:57 232] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/24 0:31:20 487] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 0:35:23 288] {保存} 保存无限仓库和租赁商店
[2023/12/24 0:35:23 749] {保存} 保存变量
[2023/12/24 0:35:23 759] {保存} 系统数据, 类型: 1
[2023/12/24 0:35:56 159] 在线数: 1 (1/0)
[2023/12/24 0:35:57 262] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 0:40:56 161] 在线数: 1 (1/0)
[2023/12/24 0:40:57 272] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 0:41:20 500] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 0:43:23 311] {保存} 保存无限仓库和租赁商店
[2023/12/24 0:43:23 313] {保存} 保存变量
[2023/12/24 0:43:23 333] {保存} 系统数据, 类型: 1
[2023/12/24 0:45:56 175] 在线数: 1 (1/0)
[2023/12/24 0:45:57 293] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 0:50:56 215] 在线数: 1 (1/0)
[2023/12/24 0:50:57 316] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 0:51:20 554] {保存} 保存角色完成: ddmir4, TICK: 110
[2023/12/24 0:51:53 294] {保存} 保存无限仓库和租赁商店
[2023/12/24 0:51:53 784] {保存} 保存变量
[2023/12/24 0:51:53 794] {保存} 系统数据, 类型: 1
[2023/12/24 0:55:56 231] 在线数: 1 (1/0)
[2023/12/24 0:55:57 333] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:00:23 286] {保存} 保存无限仓库和租赁商店
[2023/12/24 1:00:23 286] {保存} 保存变量
[2023/12/24 1:00:23 361] {保存} 系统数据, 类型: 1
[2023/12/24 1:00:56 255] 在线数: 1 (1/0)
[2023/12/24 1:00:57 351] {统计}GameServer: 处理:32/1750 传输:0/329 角色:16/1750
[2023/12/24 1:01:20 572] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 1:05:56 283] 在线数: 1 (1/0)
[2023/12/24 1:05:57 386] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:08:53 294] {保存} 保存无限仓库和租赁商店
[2023/12/24 1:08:53 755] {保存} 保存变量
[2023/12/24 1:08:53 765] {保存} 系统数据, 类型: 1
[2023/12/24 1:10:56 285] 在线数: 1 (1/0)
[2023/12/24 1:10:57 397] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:11:20 574] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 1:15:56 319] 在线数: 1 (1/0)
[2023/12/24 1:15:57 411] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:17:23 292] {保存} 保存无限仓库和租赁商店
[2023/12/24 1:17:23 292] {保存} 保存变量
[2023/12/24 1:17:23 312] {保存} 系统数据, 类型: 1
[2023/12/24 1:20:56 335] 在线数: 1 (1/0)
[2023/12/24 1:20:57 440] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:21:20 588] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 1:25:53 290] {保存} 保存无限仓库和租赁商店
[2023/12/24 1:25:53 766] {保存} 保存变量
[2023/12/24 1:25:53 776] {保存} 系统数据, 类型: 1
[2023/12/24 1:25:56 361] 在线数: 1 (1/0)
[2023/12/24 1:25:57 455] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:30:56 374] 在线数: 1 (1/0)
[2023/12/24 1:30:57 457] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:31:20 612] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 1:34:23 294] {保存} 保存无限仓库和租赁商店
[2023/12/24 1:34:23 294] {保存} 保存变量
[2023/12/24 1:34:23 314] {保存} 系统数据, 类型: 1
[2023/12/24 1:35:56 405] 在线数: 1 (1/0)
[2023/12/24 1:35:57 491] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:40:56 425] 在线数: 1 (1/0)
[2023/12/24 1:40:57 506] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:41:20 646] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/24 1:42:53 286] {保存} 保存无限仓库和租赁商店
[2023/12/24 1:42:53 746] {保存} 保存变量
[2023/12/24 1:42:53 756] {保存} 系统数据, 类型: 1
[2023/12/24 1:45:56 455] 在线数: 1 (1/0)
[2023/12/24 1:45:57 537] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:50:56 471] 在线数: 1 (1/0)
[2023/12/24 1:50:57 577] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:51:20 665] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 1:51:23 289] {保存} 保存无限仓库和租赁商店
[2023/12/24 1:51:23 289] {保存} 保存变量
[2023/12/24 1:51:23 309] {保存} 系统数据, 类型: 1
[2023/12/24 1:55:56 491] 在线数: 1 (1/0)
[2023/12/24 1:55:57 581] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 1:59:53 290] {保存} 保存无限仓库和租赁商店
[2023/12/24 1:59:53 730] {保存} 保存变量
[2023/12/24 1:59:53 740] {保存} 系统数据, 类型: 1
[2023/12/24 2:00:56 521] 在线数: 1 (1/0)
[2023/12/24 2:00:57 621] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 2:01:20 657] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 2:05:56 545] 在线数: 1 (1/0)
[2023/12/24 2:05:57 642] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 2:08:23 298] {保存} 保存无限仓库和租赁商店
[2023/12/24 2:08:23 298] {保存} 保存变量
[2023/12/24 2:08:23 318] {保存} 系统数据, 类型: 1
[2023/12/24 2:10:56 554] 在线数: 1 (1/0)
[2023/12/24 2:10:57 646] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 2:11:20 675] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 2:15:56 567] 在线数: 1 (1/0)
[2023/12/24 2:15:57 679] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 2:16:53 290] {保存} 保存无限仓库和租赁商店
[2023/12/24 2:16:53 753] {保存} 保存变量
[2023/12/24 2:16:53 763] {保存} 系统数据, 类型: 1
[2023/12/24 2:20:56 599] 在线数: 1 (1/0)
[2023/12/24 2:20:57 694] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 2:21:20 706] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 2:25:23 296] {保存} 保存无限仓库和租赁商店
[2023/12/24 2:25:23 296] {保存} 保存变量
[2023/12/24 2:25:23 316] {保存} 系统数据, 类型: 1
[2023/12/24 2:25:56 614] 在线数: 1 (1/0)
[2023/12/24 2:25:57 707] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 2:30:56 631] 在线数: 1 (1/0)
[2023/12/24 2:30:57 723] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 2:31:20 709] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 2:33:23 317] {保存} 保存无限仓库和租赁商店
[2023/12/24 2:33:23 777] {保存} 保存变量
[2023/12/24 2:33:23 787] {保存} 系统数据, 类型: 1
[2023/12/24 2:35:56 654] 在线数: 1 (1/0)
[2023/12/24 2:35:57 766] {统计}GameServer: 处理:31/1750 传输:0/329 角色:16/1750
[2023/12/24 2:40:56 660] 在线数: 1 (1/0)
[2023/12/24 2:40:57 781] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 2:41:20 734] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 2:41:53 325] {保存} 保存无限仓库和租赁商店
[2023/12/24 2:41:53 325] {保存} 保存变量
[2023/12/24 2:41:53 345] {保存} 系统数据, 类型: 1
[2023/12/24 2:45:56 689] 在线数: 1 (1/0)
[2023/12/24 2:45:57 811] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 2:50:23 325] {保存} 保存无限仓库和租赁商店
[2023/12/24 2:50:23 776] {保存} 保存变量
[2023/12/24 2:50:23 786] {保存} 系统数据, 类型: 1
[2023/12/24 2:50:56 691] 在线数: 1 (1/0)
[2023/12/24 2:50:57 834] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 2:51:20 742] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/24 2:55:56 734] 在线数: 1 (1/0)
[2023/12/24 2:55:57 865] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 2:58:53 325] {保存} 保存无限仓库和租赁商店
[2023/12/24 2:58:53 325] {保存} 保存变量
[2023/12/24 2:58:53 345] {保存} 系统数据, 类型: 1
[2023/12/24 3:00:56 739] 在线数: 1 (1/0)
[2023/12/24 3:00:57 895] {统计}GameServer: 处理:16/1750 传输:0/329 角色:16/1750
[2023/12/24 3:01:20 794] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/24 3:05:56 769] 在线数: 1 (1/0)
