[2023/12/20 1:46:47 897]  [正在初始地图文件 0 (2/945)]
[2023/12/22 1:27:43 400] [连接] LS选服添加会话:admin1/38
[2023/12/22 1:29:08 610] [连接] LS请求关闭会话:admin1/38
[2023/12/22 1:29:08 717] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/22 1:29:35 584] [连接] LS选服添加会话:admin1/39
[2023/12/22 1:30:34 113] 在线数: 1 (1/0)
[2023/12/22 1:30:36 027] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 1:31:53 899] [连接] LS请求关闭会话:admin1/39
[2023/12/22 1:31:54 037] {保存} 保存角色完成: ddmir4, TICK: 125
[2023/12/22 1:32:22 717] [连接] LS选服添加会话:admin1/40
[2023/12/22 1:34:04 907] [连接] LS请求关闭会话:admin1/40
[2023/12/22 1:34:05 045] {保存} 保存角色完成: ddmir4, TICK: 125
[2023/12/22 1:34:32 525] [连接] LS选服添加会话:admin1/41
[2023/12/22 1:35:34 153] 在线数: 1 (1/0)
[2023/12/22 1:35:36 036] {统计}GameServer: 处理:31/1500 传输:0/16 角色:31/1500
[2023/12/22 1:36:02 845] {保存} 保存无限仓库和租赁商店
[2023/12/22 1:36:02 848] {保存} 保存变量
[2023/12/22 1:36:02 889] {保存} 系统数据, 类型: 1
[2023/12/22 1:36:21 997] [连接] LS请求关闭会话:admin1/41
[2023/12/22 1:36:22 150] {保存} 保存角色完成: ddmir4, TICK: 141
[2023/12/22 1:36:55 969] [连接] LS选服添加会话:admin1/42
[2023/12/22 1:37:40 567] [连接] LS请求关闭会话:admin1/42
[2023/12/22 1:37:40 720] {保存} 保存角色完成: ddmir4, TICK: 125
[2023/12/22 1:38:07 361] [连接] LS选服添加会话:admin1/43
[2023/12/22 1:40:33 921] [连接] LS请求关闭会话:admin1/43
[2023/12/22 1:40:34 059] {保存} 保存角色完成: ddmir4, TICK: 125
[2023/12/22 1:40:34 182] 在线数: 0 (0/0)
[2023/12/22 1:40:36 058] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 1:41:01 509] [连接] LS选服添加会话:admin1/44
[2023/12/22 1:43:59 543] [连接] LS请求关闭会话:admin1/44
[2023/12/22 1:43:59 681] {保存} 保存角色完成: ddmir4, TICK: 125
[2023/12/22 1:44:28 082] [连接] LS选服添加会话:admin1/45
[2023/12/22 1:44:32 842] {保存} 保存无限仓库和租赁商店
[2023/12/22 1:44:33 398] {保存} 保存变量
[2023/12/22 1:44:33 410] {保存} 系统数据, 类型: 1
[2023/12/22 1:45:34 213] 在线数: 1 (1/0)
[2023/12/22 1:45:36 116] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 1:46:04 095] {卡顿} ProcessMonsters, tick [562]
[2023/12/22 1:46:10 557] [连接] LS请求关闭会话:admin1/45
[2023/12/22 1:46:10 680] {保存} 保存角色完成: ddmir4, TICK: 109
[2023/12/22 1:46:38 008] [连接] LS选服添加会话:admin1/46
[2023/12/22 1:48:53 825] [连接] LS请求关闭会话:admin1/46
[2023/12/22 1:48:53 977] {保存} 保存角色完成: ddmir4, TICK: 141
[2023/12/22 1:49:12 427] [连接] LS选服添加会话:admin1/47
[2023/12/22 1:50:34 237] 在线数: 1 (1/0)
[2023/12/22 1:50:36 137] {统计}GameServer: 处理:31/1500 传输:0/16 角色:16/1500
[2023/12/22 1:50:47 147] {卡顿} ProcessMonsters, tick [219]
[2023/12/22 1:50:48 735] [连接] LS请求关闭会话:admin1/47
[2023/12/22 1:50:48 857] {保存} 保存角色完成: ddmir4, TICK: 109
[2023/12/22 1:51:07 026] [连接] LS选服添加会话:admin1/48
[2023/12/22 1:52:16 419] {卡顿} ProcessMonsters, tick [62]
[2023/12/22 1:52:17 425] [连接] LS请求关闭会话:admin1/48
[2023/12/22 1:52:17 534] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/22 1:52:38 432] [连接] LS选服添加会话:admin1/49
[2023/12/22 1:53:02 834] {保存} 保存无限仓库和租赁商店
[2023/12/22 1:53:02 835] {保存} 保存变量
[2023/12/22 1:53:02 877] {保存} 系统数据, 类型: 1
[2023/12/22 1:55:34 242] 在线数: 1 (1/0)
[2023/12/22 1:55:36 158] {统计}GameServer: 处理:32/1500 传输:0/16 角色:32/1500
[2023/12/22 1:55:46 040] {卡顿} ProcessMonsters, tick [421]
[2023/12/22 1:56:42 839] {保存} 保存角色完成: ddmir4, TICK: 93
[2023/12/22 1:57:45 987] [连接] LS请求关闭会话:admin1/49
[2023/12/22 1:57:46 065] {保存} 保存角色完成: ddmir3, TICK: 62
[2023/12/22 1:58:11 307] [连接] LS选服添加会话:admin1/50
[2023/12/22 1:59:37 512] {卡顿} ProcessMonsters, tick [578]
[2023/12/22 1:59:57 574] {卡顿} ProcessMonsters, tick [672]
[2023/12/22 2:00:34 257] 在线数: 1 (1/0)
[2023/12/22 2:00:36 181] {统计}GameServer: 处理:578/1500 传输:0/16 角色:578/1500
[2023/12/22 2:01:13 651] {卡顿} ProcessMonsters, tick [47]
[2023/12/22 2:01:32 848] {保存} 保存无限仓库和租赁商店
[2023/12/22 2:01:33 318] {保存} 保存变量
[2023/12/22 2:01:33 322] {保存} 系统数据, 类型: 1
[2023/12/22 2:03:26 182] {卡顿} ProcessMonsters, tick [516]
[2023/12/22 2:05:34 281] 在线数: 1 (1/0)
[2023/12/22 2:05:36 199] {统计}GameServer: 处理:31/1500 传输:0/16 角色:31/1500
[2023/12/22 2:07:46 376] {卡顿} ProcessMonsters, tick [844]
[2023/12/22 2:07:52 497] [连接] LS请求关闭会话:admin1/50
[2023/12/22 2:07:52 890] {保存} 保存角色完成: ddmir3, TICK: 375
[2023/12/22 2:08:19 941] [连接] LS选服添加会话:admin1/51
[2023/12/22 2:09:13 113] [连接] LS请求关闭会话:admin1/51
[2023/12/22 2:09:13 207] {保存} 保存角色完成: ddmir3, TICK: 78
[2023/12/22 2:10:02 834] {保存} 保存无限仓库和租赁商店
[2023/12/22 2:10:02 835] {保存} 保存变量
[2023/12/22 2:10:02 879] {保存} 系统数据, 类型: 1
[2023/12/22 8:17:03 594] 在线数: 0 (0/0)
[2023/12/22 8:17:05 088] {统计}GameServer: 处理:31/1500 传输:0/16 角色:16/1500
[2023/12/22 8:17:52 157] {卡顿} ProcessMonsters, tick [625]
[2023/12/22 8:22:03 628] 在线数: 0 (0/0)
[2023/12/22 8:22:05 114] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 8:24:31 842] {保存} 保存无限仓库和租赁商店
[2023/12/22 8:24:32 285] {保存} 保存变量
[2023/12/22 8:24:32 297] {保存} 系统数据, 类型: 1
[2023/12/22 11:27:22 065] 在线数: 0 (0/0)
[2023/12/22 11:27:23 555] {统计}GameServer: 处理:62/1500 传输:0/16 角色:16/1500
[2023/12/22 11:32:22 078] 在线数: 0 (0/0)
[2023/12/22 11:32:23 566] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 11:33:20 237] {保存} 保存无限仓库和租赁商店
[2023/12/22 11:33:20 238] {保存} 保存变量
[2023/12/22 11:33:20 280] {保存} 系统数据, 类型: 1
[2023/12/22 11:37:22 104] 在线数: 0 (0/0)
[2023/12/22 11:37:23 590] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 11:41:50 238] {保存} 保存无限仓库和租赁商店
[2023/12/22 11:41:50 698] {保存} 保存变量
[2023/12/22 11:41:50 708] {保存} 系统数据, 类型: 1
[2023/12/22 11:42:22 128] 在线数: 0 (0/0)
[2023/12/22 11:42:23 599] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 11:47:22 162] 在线数: 0 (0/0)
[2023/12/22 11:47:23 620] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 11:50:20 250] {保存} 保存无限仓库和租赁商店
[2023/12/22 11:50:20 251] {保存} 保存变量
[2023/12/22 11:50:20 293] {保存} 系统数据, 类型: 1
[2023/12/22 11:52:22 172] 在线数: 0 (0/0)
[2023/12/22 11:52:23 628] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 11:57:22 211] 在线数: 0 (0/0)
[2023/12/22 11:57:23 651] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 11:58:50 243] {保存} 保存无限仓库和租赁商店
[2023/12/22 11:58:50 684] {保存} 保存变量
[2023/12/22 11:58:50 685] {保存} 系统数据, 类型: 1
[2023/12/22 12:02:22 232] 在线数: 0 (0/0)
[2023/12/22 12:02:23 660] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 12:07:20 237] {保存} 保存无限仓库和租赁商店
[2023/12/22 12:07:20 238] {保存} 保存变量
[2023/12/22 12:07:20 280] {保存} 系统数据, 类型: 1
[2023/12/22 12:07:22 262] 在线数: 0 (0/0)
[2023/12/22 12:07:23 690] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 12:12:22 268] 在线数: 0 (0/0)
[2023/12/22 12:12:23 722] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 12:15:50 244] {保存} 保存无限仓库和租赁商店
[2023/12/22 12:15:50 701] {保存} 保存变量
[2023/12/22 12:15:50 716] {保存} 系统数据, 类型: 1
[2023/12/22 12:17:22 290] 在线数: 0 (0/0)
[2023/12/22 12:17:23 753] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 12:22:22 313] 在线数: 0 (0/0)
[2023/12/22 12:22:23 768] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 12:24:20 242] {保存} 保存无限仓库和租赁商店
[2023/12/22 12:24:20 242] {保存} 保存变量
[2023/12/22 12:24:20 284] {保存} 系统数据, 类型: 1
[2023/12/22 21:27:41 129] 在线数: 0 (0/0)
[2023/12/22 21:27:42 588] {统计}GameServer: 处理:32/1500 传输:15/16 角色:16/1500
[2023/12/22 21:30:49 093] {卡顿} ProcessMonsters, tick [172]
[2023/12/22 21:32:39 059] {保存} 保存无限仓库和租赁商店
[2023/12/22 21:32:39 623] {保存} 保存变量
[2023/12/22 21:32:39 639] {保存} 系统数据, 类型: 1
[2023/12/22 21:32:41 152] 在线数: 0 (0/0)
[2023/12/22 21:32:42 606] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 21:32:58 034] {卡顿} ProcessMonsters, tick [250]
[2023/12/22 21:33:01 692] {卡顿} ProcessMonsters, tick [78]
[2023/12/22 21:33:10 213] {卡顿} ProcessMonsters, tick [313]
[2023/12/22 21:33:24 154] {卡顿} ProcessMonsters, tick [312]
[2023/12/22 21:33:24 969] {卡顿} ProcessMonsters, tick [156]
[2023/12/22 21:33:32 677] {卡顿} ProcessMonsters, tick [344]
[2023/12/22 21:33:35 228] {卡顿} ProcessMonsters, tick [62]
[2023/12/22 21:33:38 122] {卡顿} NPC: 仓库保管处, tick [234]
[2023/12/22 21:33:38 533] {卡顿} ProcessMonsters, tick [47]
[2023/12/22 21:33:39 182] {卡顿} ProcessMonsters, tick [204]
[2023/12/22 21:33:40 034] {卡顿} ProcessMonsters, tick [109]
[2023/12/22 21:33:47 151] {卡顿} ProcessMonsters, tick [109]
[2023/12/22 21:33:49 337] {卡顿} ProcessMonsters, tick [156]
[2023/12/22 21:33:53 106] {卡顿} ProcessMonsters, tick [62]
[2023/12/22 21:33:59 404] {卡顿} ProcessMonsters, tick [281]
[2023/12/22 21:33:59 777] {卡顿} ProcessMonsters, tick [312]
[2023/12/22 21:34:00 356] {卡顿} ProcessMonsters, tick [187]
[2023/12/22 21:34:02 313] {卡顿} ProcessMonsters, tick [172]
[2023/12/22 21:34:05 437] {卡顿} ProcessMonsters, tick [329]
[2023/12/22 21:37:41 178] 在线数: 0 (0/0)
[2023/12/22 21:37:42 623] {统计}GameServer: 处理:31/1500 传输:0/16 角色:16/1500
[2023/12/22 21:38:08 740] {卡顿} ProcessMonsters, tick [156]
[2023/12/22 21:38:11 997] {卡顿} ProcessMonsters, tick [94]
[2023/12/22 21:38:12 829] {卡顿} ProcessMonsters, tick [203]
[2023/12/22 21:38:25 446] {卡顿} ProcessMonsters, tick [187]
[2023/12/22 21:38:26 878] {卡顿} ProcessMonsters, tick [78]
[2023/12/22 21:38:28 172] {卡顿} ProcessMonsters, tick [391]
[2023/12/22 21:38:38 177] {卡顿} ProcessMonsters, tick [360]
[2023/12/22 21:38:38 820] {卡顿} ProcessMonsters, tick [344]
[2023/12/22 21:38:48 704] {卡顿} ProcessMonsters, tick [265]
[2023/12/22 21:38:49 636] {卡顿} ProcessMonsters, tick [328]
[2023/12/22 21:38:51 024] {卡顿} ProcessMonsters, tick [62]
[2023/12/22 21:38:53 060] {卡顿} ProcessMonsters, tick [79]
[2023/12/22 21:38:56 047] {卡顿} ProcessMonsters, tick [47]
[2023/12/22 21:40:39 069] {保存} 保存无限仓库和租赁商店
[2023/12/22 21:40:39 071] {保存} 保存变量
[2023/12/22 21:40:39 111] {保存} 系统数据, 类型: 1
[2023/12/22 21:42:41 212] 在线数: 0 (0/0)
[2023/12/22 21:42:42 643] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 21:47:41 230] 在线数: 0 (0/0)
[2023/12/22 21:47:42 658] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 21:49:09 069] {保存} 保存无限仓库和租赁商店
[2023/12/22 21:49:09 580] {保存} 保存变量
[2023/12/22 21:49:09 590] {保存} 系统数据, 类型: 1
[2023/12/22 21:52:41 249] 在线数: 0 (0/0)
[2023/12/22 21:52:42 680] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 21:57:39 083] {保存} 保存无限仓库和租赁商店
[2023/12/22 21:57:39 084] {保存} 保存变量
[2023/12/22 21:57:39 125] {保存} 系统数据, 类型: 1
[2023/12/22 21:57:41 278] 在线数: 0 (0/0)
[2023/12/22 21:57:42 707] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 22:00:59 963] {卡顿} ProcessMonsters, tick [125]
[2023/12/22 22:02:41 309] 在线数: 0 (0/0)
[2023/12/22 22:02:42 736] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 22:06:09 085] {保存} 保存无限仓库和租赁商店
[2023/12/22 22:06:09 695] {保存} 保存变量
[2023/12/22 22:06:09 709] {保存} 系统数据, 类型: 1
[2023/12/22 22:07:41 320] 在线数: 0 (0/0)
[2023/12/22 22:07:42 738] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 22:12:41 346] 在线数: 0 (0/0)
[2023/12/22 22:12:42 761] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 22:13:18 819] {卡顿} ProcessMonsters, tick [78]
[2023/12/22 22:13:25 218] {卡顿} ProcessMonsters, tick [78]
[2023/12/22 22:13:31 833] {卡顿} ProcessMonsters, tick [78]
[2023/12/22 22:13:49 648] {卡顿} ProcessMonsters, tick [172]
[2023/12/22 22:13:53 135] {卡顿} ProcessMonsters, tick [157]
[2023/12/22 22:13:55 385] {卡顿} ProcessMonsters, tick [203]
[2023/12/22 22:13:58 153] {卡顿} ProcessMonsters, tick [187]
[2023/12/22 22:13:59 056] {卡顿} ProcessMonsters, tick [47]
[2023/12/22 22:14:08 332] {卡顿} ProcessMonsters, tick [156]
[2023/12/22 22:14:09 109] {保存} 保存无限仓库和租赁商店
[2023/12/22 22:14:09 110] {保存} 保存变量
[2023/12/22 22:14:09 184] {保存} 系统数据, 类型: 1
[2023/12/22 22:14:10 205] {卡顿} ProcessMonsters, tick [47]
[2023/12/22 22:14:11 380] {卡顿} ProcessMonsters, tick [188]
[2023/12/22 22:14:14 305] {卡顿} ProcessMonsters, tick [172]
[2023/12/22 22:14:17 255] {卡顿} ProcessMonsters, tick [157]
[2023/12/22 22:14:27 387] {卡顿} ProcessMonsters, tick [203]
[2023/12/22 22:16:44 510] {卡顿} ProcessMonsters, tick [78]
[2023/12/22 22:17:41 373] 在线数: 0 (0/0)
[2023/12/22 22:17:42 782] {统计}GameServer: 处理:109/1500 传输:0/16 角色:78/1500
[2023/12/22 22:20:02 797] {卡顿} ProcessMonsters, tick [141]
[2023/12/22 22:20:04 772] {卡顿} ProcessMonsters, tick [187]
[2023/12/22 22:20:06 613] {卡顿} ProcessMonsters, tick [78]
[2023/12/22 22:20:06 734] {卡顿} ProcessMonsters, tick [93]
[2023/12/22 22:20:10 841] {卡顿} ProcessMonsters, tick [281]
[2023/12/22 22:20:16 812] {卡顿} ProcessMonsters, tick [172]
[2023/12/22 22:20:32 401] {卡顿} ProcessMonsters, tick [172]
[2023/12/22 22:20:33 938] {卡顿} ProcessMonsters, tick [125]
[2023/12/22 22:20:35 024] {卡顿} ProcessMonsters, tick [187]
[2023/12/22 22:20:51 115] {卡顿} ProcessMonsters, tick [203]
[2023/12/22 22:20:52 116] {卡顿} ProcessMonsters, tick [172]
[2023/12/22 22:20:54 048] {卡顿} ProcessMonsters, tick [63]
[2023/12/22 22:20:59 336] {卡顿} ProcessMonsters, tick [235]
[2023/12/22 22:21:01 135] {卡顿} ProcessMonsters, tick [94]
[2023/12/22 22:21:07 154] {卡顿} ProcessMonsters, tick [62]
[2023/12/22 22:22:39 106] {保存} 保存无限仓库和租赁商店
[2023/12/22 22:22:39 625] {保存} 保存变量
[2023/12/22 22:22:39 626] {保存} 系统数据, 类型: 1
[2023/12/22 22:22:41 379] 在线数: 0 (0/0)
[2023/12/22 22:22:42 806] {统计}GameServer: 处理:94/1500 传输:0/16 角色:94/1500
[2023/12/22 22:27:41 402] 在线数: 0 (0/0)
[2023/12/22 22:27:42 830] {统计}GameServer: 处理:172/1500 传输:0/16 角色:16/1500
[2023/12/22 22:28:17 703] [连接] LS选服添加会话:admin1/52
[2023/12/22 22:31:09 108] {保存} 保存无限仓库和租赁商店
[2023/12/22 22:31:09 108] {保存} 保存变量
[2023/12/22 22:31:09 153] {保存} 系统数据, 类型: 1
[2023/12/22 22:32:41 422] 在线数: 1 (1/0)
[2023/12/22 22:32:42 855] {统计}GameServer: 处理:16/1500 传输:0/16 角色:16/1500
[2023/12/22 22:33:22 525] {卡顿} ProcessMonsters, tick [93]
[2023/12/22 22:33:25 472] {卡顿} ProcessMonsters, tick [46]
[2023/12/22 22:33:26 461] {卡顿} ProcessMonsters, tick [63]
[2023/12/22 22:33:36 403] {卡顿} ProcessMonsters, tick [312]
[2023/12/22 22:33:40 509] [连接] LS请求关闭会话:admin1/52
[2023/12/22 22:33:40 713] {保存} 保存角色完成: ddmir3, TICK: 188
[2023/12/22 22:33:52 078] {卡顿} ProcessMonsters, tick [94]
[2023/12/22 22:33:55 115] {卡顿} ProcessMonsters, tick [141]
[2023/12/22 22:33:56 348] {卡顿} ProcessMonsters, tick [187]
[2023/12/22 22:33:57 139] {卡顿} ProcessMonsters, tick [172]
[2023/12/22 22:33:59 169] {卡顿} ProcessMonsters, tick [188]
[2023/12/22 22:34:01 016] {卡顿} ProcessMonsters, tick [47]
[2023/12/22 22:34:05 258] {卡顿} ProcessMonsters, tick [235]
[2023/12/22 22:34:12 130] {卡顿} ProcessMonsters, tick [63]
[2023/12/22 22:34:16 330] {卡顿} ProcessMonsters, tick [265]
[2023/12/22 22:34:17 250] {卡顿} ProcessMonsters, tick [172]
[2023/12/22 22:34:21 370] {卡顿} ProcessMonsters, tick [250]
[2023/12/22 22:34:22 318] {卡顿} ProcessMonsters, tick [156]
[2023/12/22 22:34:23 364] {卡顿} ProcessMonsters, tick [203]
[2023/12/22 22:34:28 574] {卡顿} ProcessMonsters, tick [250]
[2023/12/22 22:34:33 383] {卡顿} ProcessMonsters, tick [94]
[2023/12/22 22:34:34 298] {卡顿} NPC: 比奇老兵, tick [63]
[2023/12/22 22:34:43 564] {卡顿} ProcessMonsters, tick [235]
[2023/12/22 22:34:43 956] {卡顿} ProcessMonsters, tick [312]
[2023/12/22 22:34:56 585] {卡顿} ProcessMonsters, tick [188]
[2023/12/22 22:35:01 203] {卡顿} ProcessMonsters, tick [734]
[2023/12/22 22:35:04 035] {卡顿} ProcessMonsters, tick [125]
[2023/12/22 22:35:56 375] {卡顿} ProcessMonsters, tick [94]
[2023/12/22 22:37:41 429] 在线数: 0 (0/0)
[2023/12/22 22:37:42 872] {统计}GameServer: 处理:31/1500 传输:0/16 角色:16/1500
[2023/12/22 22:38:17 004] [连接] LS选服添加会话:admin1/53
[2023/12/22 22:38:19 201] [连接] LS请求关闭会话:admin1/53
[2023/12/22 22:39:09 146] {保存} 保存无限仓库和租赁商店
[2023/12/22 22:39:09 626] {保存} 保存变量
[2023/12/22 22:39:09 633] {保存} 系统数据, 类型: 1
[2023/12/22 22:40:07 848] [连接] LS选服添加会话:admin1/54
[2023/12/22 22:42:41 467] 在线数: 1 (1/0)
[2023/12/22 22:42:42 898] {统计}GameServer: 处理:31/1500 传输:0/16 角色:31/1500
[2023/12/22 22:45:51 635] {保存} 保存角色完成: ddmir4, TICK: 78
[2023/12/22 22:47:17 140] 游戏网关[0]R(127.0.0.1:53411)=>L(127.0.0.1:5000)已关闭
[2023/12/22 22:47:17 155] [连接] LS请求关闭会话:admin1/54
[2023/12/22 22:47:17 294] {保存} 保存角色完成: ddmir4, TICK: 94
[2023/12/22 22:47:17 444] 登录服务器(127.0.0.1:5600)断开连接...
[2023/12/22 22:47:17 938] {退出} 收到GameCenter的关闭消息
[2023/12/22 22:47:17 938] 游戏网关端口(127.0.0.1:5000)已关闭...
[2023/12/22 22:47:18 048] {保存} 保存无限仓库和租赁商店
[2023/12/22 22:47:18 576] {保存} 保存变量
[2023/12/22 22:47:18 576] {保存} 保存完毕,关服
